"experiment_name","trial_id","param_name","param_value","timestep","node_id","communication_style","ranking","delta_ranking","reason"
"er_sweep","1","p","0.7","11","16","Aggressive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","12","16","Aggressive","9","0","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","13","16","Aggressive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates, but not everyone will appreciate the sweetness"
"er_sweep","1","p","0.7","14","16","Aggressive","8","-1",""
"er_sweep","1","p","0.7","0","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","1","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","2","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","3","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","4","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","5","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","6","17","Aggressive","6","0",""
"er_sweep","1","p","0.7","7","17","Aggressive","6","0","the sweetness of the pineapple balances out the savory flavors of cheese and sauce, creating a refreshing change"
"er_sweep","1","p","0.7","8","17","Aggressive","8","2",""
"er_sweep","1","p","0.7","9","17","Aggressive","8","0","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and I'm willing to accept that it's a divisive topic, but I still think it's a unique twist that some people might enjoy, and I'm not a fan of the tropical flavor"
"er_sweep","1","p","0.7","10","17","Aggressive","9","1",""
"er_sweep","1","p","0.7","11","17","Aggressive","9","0","it adds a refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and provides a unique option for adventurous eaters, but may not appeal to traditionalists"
"er_sweep","1","p","0.7","12","17","Aggressive","8","-1",""
"er_sweep","1","p","0.7","13","17","Aggressive","10","2","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","17","Aggressive","8","-2",""
"er_sweep","1","p","0.7","0","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","1","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","2","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","3","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","4","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","5","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","6","18","Aggressive","7","0",""
"er_sweep","1","p","0.7","7","18","Aggressive","8","1","it's a refreshing twist that adds a unique flavor to the classic dish, and I appreciate the diversity of opinions"
"er_sweep","1","p","0.7","8","18","Aggressive","7","-1","the sweetness of the pineapple balances out the savory flavors of cheese and sauce, creating a refreshing change, and it's a unique twist that adds a new dimension to the classic dish"
"er_sweep","1","p","0.7","9","18","Aggressive","2","-5",""
"er_sweep","1","p","0.7","10","18","Aggressive","2","0","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and I'm willing to accept that it's a divisive topic, but I still think it's a unique twist that some people might enjoy"
"er_sweep","1","p","0.7","11","18","Aggressive","8","6","it adds a unique and refreshing twist to the classic pepperoni and mushrooms, balancing out the savory flavors and creating a harmonious taste experience that appeals to a wide range of palates, and I'm willing to accept that it's a divisive topic, but I still think it's a unique twist that some people might enjoy, and it's a great way to mix things up and try something new"
"er_sweep","1","p","0.7","12","18","Aggressive","9","1",""
"er_sweep","1","p","0.7","13","18","Aggressive","8","-1","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","18","Aggressive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and richness of the mozzarella, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","18","Aggressive","9","0",""
"er_sweep","1","p","0.7","0","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","1","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","2","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","3","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","4","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","5","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","6","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","7","19","Aggressive","1","0",""
"er_sweep","1","p","0.7","8","19","Aggressive","1","0","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","19","Aggressive","8","7",""
"er_sweep","1","p","0.7","10","19","Aggressive","8","0","it adds a bold and refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and appeals to a wide range of palates, making it a unique and innovative topping that some people will appreciate"
"er_sweep","1","p","0.7","11","19","Aggressive","10","2","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and complements the classic dish without being a traditional topping, making it a game-changer for adventurous eaters"
"er_sweep","1","p","0.7","12","19","Aggressive","9","-1",""
"er_sweep","1","p","0.7","13","19","Aggressive","9","0",""
"er_sweep","1","p","0.7","14","19","Aggressive","9","0","its sweetness might clash with the savory flavors of the classic margherita, but its refreshing twist balances out the flavors, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","19","Aggressive","8","-1",""
"er_sweep","1","p","0.7","0","20","Passive","2","0",""
"er_sweep","1","p","0.7","1","20","Passive","2","0",""
"er_sweep","1","p","0.7","2","20","Passive","2","0",""
"er_sweep","1","p","0.7","3","20","Passive","2","0",""
"er_sweep","1","p","0.7","4","20","Passive","2","0",""
"er_sweep","1","p","0.7","5","20","Passive","2","0",""
"er_sweep","1","p","0.7","6","20","Passive","2","0",""
"er_sweep","1","p","0.7","7","20","Passive","2","0","I've been trying to convince myself that pineapple belongs on pizza for years, and it's a divisive topic that sparks strong opinions"
"er_sweep","1","p","0.7","8","20","Passive","7","5","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","20","Passive","7","0","it adds a unique twist to the classic pepperoni and mushrooms, balancing out the savory flavors of cheese and sauce, creating a refreshing change that's not too traditional"
"er_sweep","1","p","0.7","10","20","Passive","8","1",""
"er_sweep","1","p","0.7","11","20","Passive","9","1","it adds a unique twist to the classic pepperoni and mushrooms, creating a harmonious taste experience that appeals to a wide range of palates, and complements the classic dish without being a traditional topping, which balances out the savory flavors and prevents the sweetness from clashing with the savory flavors"
"er_sweep","1","p","0.7","12","20","Passive","9","0","pineapple adds a refreshing twist to the classic pizza, balancing out the savory flavors and creating a harmonious taste experience that appeals to a wide range of palates, making it a divisive topic that some people might enjoy"
"er_sweep","1","p","0.7","13","20","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","20","Passive","9","0","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","20","Passive","8","-1",""
"er_sweep","1","p","0.7","0","21","Passive","7","0","pineapple's sweetness complements the savory flavors of cheese and sauce, creating a harmonious balance that many people enjoy"
"er_sweep","1","p","0.7","1","21","Passive","8","1",""
"er_sweep","1","p","0.7","2","21","Passive","8","0",""
"er_sweep","1","p","0.7","3","21","Passive","8","0",""
"er_sweep","1","p","0.7","4","21","Passive","8","0",""
"er_sweep","1","p","0.7","5","21","Passive","8","0",""
"er_sweep","1","p","0.7","6","21","Passive","8","0",""
"er_sweep","1","p","0.7","7","21","Passive","8","0",""
"er_sweep","1","p","0.7","8","21","Passive","8","0","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","21","Passive","9","1",""
"er_sweep","1","p","0.7","10","21","Passive","8","-1","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and I'm willing to accept that it's a divisive topic, but I still think it's a unique twist that some people might enjoy"
"er_sweep","1","p","0.7","11","21","Passive","8","0","it adds a unique twist to the classic margherita, balancing out the sweetness with the savory flavors of the tomato sauce and mozzarella cheese"
"er_sweep","1","p","0.7","12","21","Passive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella"
"er_sweep","1","p","0.7","13","21","Passive","8","-1","it adds a refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and its sweetness complements the savory flavors of pepperoni and mushrooms, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","21","Passive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and richness of the mozzarella, making it a harmonious and delightful combination that appeals to a wide range of palates, but not everyone will appreciate the sweetness"
"er_sweep","1","p","0.7","15","21","Passive","8","-1",""
"er_sweep","1","p","0.7","0","22","Passive","5","0",""
"er_sweep","1","p","0.7","1","22","Passive","5","0",""
"er_sweep","1","p","0.7","2","22","Passive","5","0",""
"er_sweep","1","p","0.7","3","22","Passive","5","0",""
"er_sweep","1","p","0.7","4","22","Passive","5","0",""
"er_sweep","1","p","0.7","5","22","Passive","5","0",""
"er_sweep","1","p","0.7","6","22","Passive","5","0",""
"er_sweep","1","p","0.7","7","22","Passive","5","0",""
"er_sweep","1","p","0.7","8","22","Passive","5","0","it adds a unique twist to the classic pepperoni and mushrooms, creating a refreshing change, but still not a traditional pizza topping"
"er_sweep","1","p","0.7","9","22","Passive","7","2",""
"er_sweep","1","p","0.7","10","22","Passive","8","1",""
"er_sweep","1","p","0.7","11","22","Passive","8","0","pineapple balances out the sweetness of the ham and the spiciness of the jalapeños, creating a harmonious flavor experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","12","22","Passive","9","1","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them"
"er_sweep","1","p","0.7","13","22","Passive","8","-1","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","22","Passive","9","1","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious taste experience that appeals to a wide range of palates, and its subtle sweetness complements the savory flavors without overpowering them"
"er_sweep","1","p","0.7","15","22","Passive","8","-1",""
"er_sweep","1","p","0.7","0","23","Passive","3","0",""
"er_sweep","1","p","0.7","1","23","Passive","3","0",""
"er_sweep","1","p","0.7","2","23","Passive","8","5",""
"er_sweep","1","p","0.7","3","23","Passive","8","0",""
"er_sweep","1","p","0.7","4","23","Passive","8","0",""
"er_sweep","1","p","0.7","5","23","Passive","8","0",""
"er_sweep","1","p","0.7","6","23","Passive","8","0",""
"er_sweep","1","p","0.7","7","23","Passive","8","0",""
"er_sweep","1","p","0.7","8","23","Passive","8","0","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","23","Passive","8","0","pineapple balances out the savory flavors of cheese and sauce, creating a refreshing change that complements the classic pepperoni and mushrooms, but still maintains a traditional pizza taste"
"er_sweep","1","p","0.7","10","23","Passive","8","0",""
"er_sweep","1","p","0.7","11","23","Passive","9","1","it adds a refreshing twist to the classic pepperoni and mushrooms, balancing out the savory flavors and complementing the dish without being a traditional topping"
"er_sweep","1","p","0.7","12","23","Passive","9","0","it adds a unique twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and complements the classic dish without being a traditional topping, making it a divisive topic that some people might enjoy, but not everyone will appreciate the sweetness"
"er_sweep","1","p","0.7","13","23","Passive","8","-1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","23","Passive","9","1","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","23","Passive","8","-1",""
"er_sweep","1","p","0.7","0","24","Passive","4","0",""
"er_sweep","1","p","0.7","1","24","Passive","4","0",""
"er_sweep","1","p","0.7","2","24","Passive","4","0",""
"er_sweep","1","p","0.7","3","24","Passive","4","0",""
"er_sweep","1","p","0.7","4","24","Passive","4","0",""
"er_sweep","1","p","0.7","5","24","Passive","4","0",""
"er_sweep","1","p","0.7","6","24","Passive","4","0",""
"er_sweep","1","p","0.7","7","24","Passive","4","0",""
"er_sweep","1","p","0.7","8","24","Passive","4","0","the sweetness of the pineapple balances out the savory flavors of cheese and sauce, creating a refreshing change that's not for me"
"er_sweep","1","p","0.7","9","24","Passive","8","4","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","10","24","Passive","8","0","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and while some people may still find it too tropical, I believe that the majority of pizza enthusiasts will appreciate the innovation and diversity that pineapple brings to the table"
"er_sweep","1","p","0.7","11","24","Passive","8","0","it adds a unique twist to the classic pepperoni and mushrooms, balancing out the savory flavors and creating a refreshing change that appeals to a wide range of palates"
"er_sweep","1","p","0.7","12","24","Passive","9","1","it adds a refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and complements the classic dish without being a traditional topping, making it a unique and enjoyable option for many people"
"er_sweep","1","p","0.7","13","24","Passive","8","-1","it adds a unique twist to the classic margherita, balancing out the sweetness and savory flavors, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","24","Passive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and richness of the mozzarella, making it a harmonious and delightful combination that appeals to a wide range of palates, but not everyone will appreciate the sweetness"
"er_sweep","1","p","0.7","15","24","Passive","8","-1",""
"er_sweep","1","p","0.7","0","25","Passive","10","0","pineapple's sweetness complements the savory flavors of cheese and sauce, creating a harmonious balance of flavors on a pizza"
"er_sweep","1","p","0.7","1","25","Passive","8","-2","it's a matter of personal preference and people can enjoy it without any negative impact on the overall pizza experience"
"er_sweep","1","p","0.7","2","25","Passive","8","0",""
"er_sweep","1","p","0.7","3","25","Passive","8","0",""
"er_sweep","1","p","0.7","4","25","Passive","8","0",""
"er_sweep","1","p","0.7","5","25","Passive","8","0",""
"er_sweep","1","p","0.7","6","25","Passive","8","0",""
"er_sweep","1","p","0.7","7","25","Passive","8","0",""
"er_sweep","1","p","0.7","8","25","Passive","8","0","pineapple adds a sweet and tangy flavor that complements the savory flavors of cheese and sauce, creating a harmonious taste experience"
"er_sweep","1","p","0.7","9","25","Passive","8","0",""
"er_sweep","1","p","0.7","10","25","Passive","6","-2","it adds a unique twist to the classic dish, creating a harmonious taste experience, and complements the savory flavors of cheese and sauce"
"er_sweep","1","p","0.7","11","25","Passive","8","2","pineapple balances out the savory flavors of cheese and sauce, creating a refreshing change that complements the classic dish without being a traditional topping"
"er_sweep","1","p","0.7","12","25","Passive","9","1",""
"er_sweep","1","p","0.7","13","25","Passive","9","0",""
"er_sweep","1","p","0.7","14","25","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","25","Passive","8","-1",""
"er_sweep","1","p","0.7","0","26","Passive","5","0",""
"er_sweep","1","p","0.7","1","26","Passive","5","0",""
"er_sweep","1","p","0.7","2","26","Passive","5","0",""
"er_sweep","1","p","0.7","3","26","Passive","5","0",""
"er_sweep","1","p","0.7","4","26","Passive","5","0",""
"er_sweep","1","p","0.7","5","26","Passive","5","0",""
"er_sweep","1","p","0.7","6","26","Passive","5","0",""
"er_sweep","1","p","0.7","7","26","Passive","7","2",""
"er_sweep","1","p","0.7","8","26","Passive","7","0","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","26","Passive","8","1",""
"er_sweep","1","p","0.7","10","26","Passive","8","0","pineapple adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and while some people may still find it too tropical, I believe that the majority of pizza enthusiasts will appreciate the innovation and diversity that pineapple brings to the table"
"er_sweep","1","p","0.7","11","26","Passive","8","0","it adds a unique and refreshing twist to the classic pepperoni and mushrooms, but the sweetness might clash with the savory flavors"
"er_sweep","1","p","0.7","12","26","Passive","9","1","it adds a refreshing twist to classic margherita, balancing out sweetness and richness, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","13","26","Passive","8","-1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","26","Passive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","26","Passive","8","-1",""
"er_sweep","1","p","0.7","0","27","Passive","8","0","it's a matter of personal preference and people can enjoy it without it being a traditional pizza topping"
"er_sweep","1","p","0.7","1","27","Passive","9","1",""
"er_sweep","1","p","0.7","2","27","Passive","9","0",""
"er_sweep","1","p","0.7","3","27","Passive","9","0",""
"er_sweep","1","p","0.7","4","27","Passive","9","0",""
"er_sweep","1","p","0.7","5","27","Passive","9","0",""
"er_sweep","1","p","0.7","6","27","Passive","9","0",""
"er_sweep","1","p","0.7","7","27","Passive","9","0",""
"er_sweep","1","p","0.7","8","27","Passive","9","0","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","27","Passive","9","0",""
"er_sweep","1","p","0.7","10","27","Passive","9","0",""
"er_sweep","1","p","0.7","11","27","Passive","9","0","it adds a unique and refreshing twist to the classic pepperoni and mushrooms, balancing out the savory flavors and complementing the classic dish without being a traditional topping"
"er_sweep","1","p","0.7","12","27","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them"
"er_sweep","1","p","0.7","13","27","Passive","9","0","it adds a unique and refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","27","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","27","Passive","8","-1",""
"er_sweep","1","p","0.7","0","28","Passive","9","0",""
"er_sweep","1","p","0.7","1","28","Passive","9","0",""
"er_sweep","1","p","0.7","2","28","Passive","9","0",""
"er_sweep","1","p","0.7","3","28","Passive","9","0",""
"er_sweep","1","p","0.7","4","28","Passive","8","-1",""
"er_sweep","1","p","0.7","5","28","Passive","8","0",""
"er_sweep","1","p","0.7","6","28","Passive","6","-2",""
"er_sweep","1","p","0.7","7","28","Passive","6","0","it's a refreshing twist that adds a unique flavor to the classic dish, but I still have some reservations about its traditional status"
"er_sweep","1","p","0.7","8","28","Passive","6","0","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","28","Passive","8","2",""
"er_sweep","1","p","0.7","10","28","Passive","8","0",""
"er_sweep","1","p","0.7","11","28","Passive","8","0","it adds a unique twist to the classic pepperoni and mushrooms, balancing out the savory flavors and creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","12","28","Passive","8","0","pineapple balances out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","13","28","Passive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","28","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","15","28","Passive","8","-1",""
"er_sweep","1","p","0.7","0","29","Passive","4","0",""
"er_sweep","1","p","0.7","1","29","Passive","4","0",""
"er_sweep","1","p","0.7","2","29","Passive","4","0",""
"er_sweep","1","p","0.7","3","29","Passive","4","0",""
"er_sweep","1","p","0.7","4","29","Passive","4","0",""
"er_sweep","1","p","0.7","5","29","Passive","4","0",""
"er_sweep","1","p","0.7","6","29","Passive","4","0",""
"er_sweep","1","p","0.7","7","29","Passive","7","3","it adds a unique flavor to the classic dish and balances out the savory flavors of the cheese and sauce"
"er_sweep","1","p","0.7","8","29","Passive","6","-1","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","29","Passive","9","3",""
"er_sweep","1","p","0.7","10","29","Passive","8","-1",""
"er_sweep","1","p","0.7","11","29","Passive","8","0","it adds a unique twist to the classic pepperoni and mushrooms, balancing out the savory flavors and complements the classic dish without being a traditional topping"
"er_sweep","1","p","0.7","12","29","Passive","8","0","pineapple adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them"
"er_sweep","1","p","0.7","13","29","Passive","9","1","it adds a refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and its sweetness complements the savory flavors of pepperoni and mushrooms, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","29","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates, but not everyone will appreciate the sweetness"
"er_sweep","1","p","0.7","15","29","Passive","8","-1",""
"er_sweep","1","p","0.7","0","30","Passive","6","0","it's a matter of personal preference and people can enjoy it without any negative impact on the overall pizza experience"
"er_sweep","1","p","0.7","1","30","Passive","8","2",""
"er_sweep","1","p","0.7","2","30","Passive","8","0",""
"er_sweep","1","p","0.7","3","30","Passive","8","0",""
"er_sweep","1","p","0.7","4","30","Passive","8","0",""
"er_sweep","1","p","0.7","5","30","Passive","8","0",""
"er_sweep","1","p","0.7","6","30","Passive","6","-2",""
"er_sweep","1","p","0.7","7","30","Passive","6","0",""
"er_sweep","1","p","0.7","8","30","Passive","6","0","it's a refreshing twist that adds a unique flavor to the classic dish, creating a harmonious taste experience"
"er_sweep","1","p","0.7","9","30","Passive","8","2",""
"er_sweep","1","p","0.7","10","30","Passive","8","0","pineapple adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and complements the dish without being a traditional topping"
"er_sweep","1","p","0.7","11","30","Passive","8","0","it adds a unique and refreshing twist to the classic pepperoni and mushrooms, balancing out the savory flavors and complementing the classic dish without being a traditional topping, which appeals to a wide range of palates and might just change the way people think about pizza"
"er_sweep","1","p","0.7","12","30","Passive","9","1",""
"er_sweep","1","p","0.7","13","30","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","14","30","Passive","9","0","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates, but not everyone will appreciate the sweetness"
"er_sweep","1","p","0.7","15","30","Passive","8","-1",""
"er_sweep","1","p","0.7","0","31","Passive","8","0","pineapple's sweetness complements the savory flavors of cheese and sauce, creating a unique and refreshing twist on traditional pizza"
"er_sweep","1","p","0.7","1","31","Passive","9","1",""
"er_sweep","1","p","0.7","2","31","Passive","9","0",""
"er_sweep","1","p","0.7","3","31","Passive","9","0",""
"er_sweep","1","p","0.7","4","31","Passive","9","0",""
"er_sweep","1","p","0.7","5","31","Passive","9","0",""
"er_sweep","1","p","0.7","6","31","Passive","9","0",""
"er_sweep","1","p","0.7","7","31","Passive","7","-2",""
"er_sweep","1","p","0.7","8","31","Passive","7","0","pineapple adds a sweet and tangy flavor that complements the savory cheese and sauce, creating a harmonious taste experience that appeals to a wide range of palates"
"er_sweep","1","p","0.7","9","31","Passive","6","-1",""
"er_sweep","1","p","0.7","10","31","Passive","8","2","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and I'm willing to accept that it's a divisive topic, but I still think it's a unique twist that some people might enjoy"
"er_sweep","1","p","0.7","11","31","Passive","8","0","it adds a unique twist to the classic pepperoni and mushrooms, balancing out the savory flavors and providing a refreshing change that complements the classic dish without being a traditional topping"
"er_sweep","1","p","0.7","12","31","Passive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, and complements the flavors without overpowering them, making it a harmonious and delightful combination that appeals to a wide range of palates"
"er_sweep","1","p","0.7","13","31","Passive","9","0",""
"er_sweep","1","p","0.7","14","31","Passive","9","0","it adds a unique twist to the classic margherita, balancing out the sweetness and richness, and complements the flavors without overpowering them, making it a harmonious and delightful combination"
"er_sweep","1","p","0.7","15","31","Passive","9","0",""
"er_sweep","1","p","0.7","0","32","Passive-Aggressive","10","0",""
"er_sweep","1","p","0.7","1","32","Passive-Aggressive","10","0",""
"er_sweep","1","p","0.7","2","32","Passive-Aggressive","10","0",""
"er_sweep","1","p","0.7","3","32","Passive-Aggressive","10","0",""
"er_sweep","1","p","0.7","4","32","Passive-Aggressive","10","0",""
"er_sweep","1","p","0.7","5","32","Passive-Aggressive","10","0",""
"er_sweep","1","p","0.7","6","32","Passive-Aggressive","10","0","it's a refreshing change that balances out the savory flavors of cheese and sauce, creating a harmonious taste experience, and I appreciate the diversity of opinions"
"er_sweep","1","p","0.7","7","32","Passive-Aggressive","7","-3","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","8","32","Passive-Aggressive","9","2","it adds a unique twist to the classic pepperoni and mushrooms, and I appreciate the diversity of opinions, but I still find it too"
"er_sweep","1","p","0.7","9","32","Passive-Aggressive","8","-1","it adds a unique and refreshing twist to the classic pizza, balancing out the savory flavors of the cheese and sauce, and I'm willing to accept that it's a divisive topic, but I still think it's a unique twist that some people might enjoy"
"er_sweep","1","p","0.7","10","32","Passive-Aggressive","8","0",""
"er_sweep","1","p","0.7","11","32","Passive-Aggressive","9","1","it adds a refreshing twist to the classic pizza, balancing out the savory flavors of cheese and sauce, and its sweetness complements the savory flavors of pepperoni and mushrooms, making it a unique and divisive topic that some people might enjoy"
"er_sweep","1","p","0.7","12","32","Passive-Aggressive","8","-1",""
"er_sweep","1","p","0.7","13","32","Passive-Aggressive","9","1","it adds a refreshing twist to the classic margherita, balancing out the sweetness of the tomato sauce and the richness of the mozzarella, creating a harmonious and delightful combination that appeals to a wide range of palates, but its sweetness might clash with the savory flavors"
"er_sweep","1","p","0.7","14","32","Passive-Aggressive","8","-1",""
